id,text,lang_code,lang_score
848239,,,0.0
849903,,,0.0
852830,Torn Hearts,en,0.9744
854400,,,0.0
857721,,,0.0
864201,,,0.0
873668,,,0.0
877621,,,0.0
881308,,,0.0
885754,,,0.0
890513,,,0.0
897791,,,0.0
904356,"日本列島
恐怖
心霊地帯",zh-TW,0.8333
911731,鬼雲人とのののの,ja,1.0
922754,,,0.0
930187,,,0.0
932914,,,0.0
935983,,,0.0
940382,,,0.0
942936,,,0.0
947532,,,0.0
952280,kalo chhaya,id,0.8202
955366,,,0.0
960498,来令道四資門塞名名,zh-TW,1.0
966661,,,0.0
970106,¥¥¥¥¥¥¥,en,0.3262
975026,,,0.0
977645,,,0.0
979203,HIRAETH,cy,0.989
983531,,,0.0
988054,ADMIRAL FLIPSID,en,0.8698
994084,,,0.0
997660,NIGHTSIREN,en,0.559
1004785,,,0.0
1013132,KINEMORTOPHOBIA,en,0.4815
1015706,,,0.0
1020266,III,en,0.3552
1023724,,,0.0
1028909,,,0.0
1033710,,,0.0
1040551,,,0.0
1045536,,,0.0
1049134,,,0.0
1053050,,,0.0
1058860,,,0.0
1065938,,,0.0
1074216,,,0.0
1077817,CENDUVERI,et,0.4124
1078492,,,0.0
1082614,BUG,en,0.7917
1085581,,,0.0
1090427,投稿怨霊映像 特選 第四夜 呪,zh-TW,0.8
1092549,,,0.0
1096879,RUN,en,0.9984
1100849,,,0.0
1103892,MIA,en,0.6976
1108898,,,0.0
1113900,,,0.0
1118185,PYRE,de,0.3307
1121020,,,0.0
1125365,,,0.0
1131282,,,0.0
1137654,,,0.0
1142325,,,0.0
1146209,戦慄怪奇ファイル コワすぎ!史上最恐の劇場版,ja,1.0
1149514,Janha Ratira Sathi,en,0.4599
1151683,WOACA,de,0.2727
1155643,,,0.0
1162791,Mamántula,es,0.9904
1166538,,,0.0
1171035,,,0.0
1173124,,,0.0
1173947,假鳳虛鸞,zh-TW,1.0
1178873,,,0.0
1180377,boonpeng iron chest,en,0.7333
1183797,人天人難,zh-TW,1.0
1189352,,,0.0
1192921,,,0.0
1198987,fed,en,0.8353
1200519,,,0.0
1203023,水戸黄門漫遊記,zh-TW,1.0
1206471,,,0.0
1211170,,,0.0
1218245,Hellhounds,en,0.8673
1221578,,,0.0
1226606,白肌の紅象,zh-TW,1.0
1230796,,,0.0
1232290,夜雨秋灯听奇谈,zh,1.0
1237783,,,0.0
1241429,Geji: The Spirit Hunter,en,0.8475
1244062,,,0.0
1249037,,,0.0
1254195,,,0.0
1260195,,,0.0
1262808,,,0.0
1265797,,,0.0
1271419,,,0.0
1275254,,,0.0
1280274,IIIV,et,0.3214
1282296,,,0.0
1287090,,,0.0
1289987,,,0.0
1292645,Kuncen,nl,0.6489
1295890,241,en,0.01
1300267,TRIP,en,0.937
1302609,,,0.0
1306112,广昌龍塔風,zh-TW,1.0
1308328,,,0.0
1310558,,,0.0
1315044,,,0.0
1316641,,,0.0
1318004,,,0.0
1320091,carton???,en,0.5129
1321057,喊屍女人,zh-TW,1.0
1321789,爆炉,zh,1.0
1325772,,,0.0
1331460,,,0.0
1339508,,,0.0
1351825,,,0.0
1356334,LA CAFETIERE,de,0.5117
1361007,,,0.0
1364407,,,0.0
1368231,,,0.0
1372634,,,0.0
1373849,,,0.0
1377314,,,0.0
1379701,,,0.0
1381143,,,0.0
1383404,,,0.0
1389239,,,0.0
1393569,,,0.0
1395083,ACID,en,0.8548
1397589,,,0.0
1408815,,,0.0
1414506,,,0.0
1417270,,,0.0
1422975,,,0.0
1431559,,,0.0
1433882,,,0.0
1436569,CORPO VIL,pt,0.6943
1443084,MORTIS,eo,0.8551
1452081,马前动,zh,1.0
1457719,,,0.0
1460145,,,0.0
1464606,GAGE,en,0.4292
1468846,sanguine,en,0.4398
1475837,,,0.0
1482573,تا راحها,ar,0.8659
1485846,TETHER,en,0.9876
1491211,,,0.0
1495253,,,0.0
1499144,,,0.0
1504640,,,0.0
1506031,CAPGRAS,lv,0.3148
1510423,,,0.0
1514422,,,0.0
1519390,,,0.0
1526203,,,0.0
1533128,,,0.0
1539159,,,0.0
1543002,PROWL,en,0.9639
1545657,,,0.0
1548135,Q,en,0.5
1550505,,,0.0
1553451,,,0.0
1558326,,,0.0
1562657,Alheio,pt,0.9953
1567813,,,0.0
1570993,,,0.0
1573818,石生,zh,1.0
1576074,,,0.0
1580992,,,0.0
1586191,,,0.0
1592560,,,0.0
1595961,,,0.0
1599367,,,0.0
1604011,,,0.0
1605744,,,0.0
1610597,,,0.0
1615788,,,0.0
1620125,,,0.0
1623446,,,0.0
1630609,,,0.0
1633391,,,0.0
1638354,,,0.0
1641286,POX,en,0.9247
1646461,,,0.0
1650210,,,0.0
1655050,,,0.0
1659078,,,0.0
1662075,,,0.0
1665409,,,0.0
1669469,,,0.0
1676459,,,0.0
1681429,BEAR TRAP,en,0.991
1688273,,,0.0
1692282,KRASNY,de,0.667
1696579,,,0.0
1701295,,,0.0
1704508,,,0.0
1708241,,,0.0
1712546,,,0.0
1715882,,,0.0
1720988,,,0.0
1722489,,,0.0
1724072,,,0.0
1731246,,,0.0
1736376,,,0.0
1740101,,,0.0
