id,title,model,text_you_read,verdict,reason,error
94545,The Bushwhacker,us.amazon.nova-pro-v1:0,the bushwhacker,match,the title text on the poster matches the catalog listing,
128519,In the Name of the Devil,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
161160,When Twilight Draws Near,us.amazon.nova-pro-v1:0,,no_title_on_poster,The title text is not in a recognizable script for me to read.,
200402,Prema Katha Chitram,us.amazon.nova-pro-v1:0,prema katha chirram,match,the title text matches the catalog entry,
237449,Four,us.amazon.nova-pro-v1:0,4,match,"the number 4 is prominently displayed, which matches the catalog title 'Four'",
250883,Nak,us.amazon.nova-pro-v1:0,nak,match,the title text on the poster matches the catalog listing,
260704,Birthright,us.amazon.nova-pro-v1:0,生死,mismatch,the title text on the poster does not match the cataloged film title 'Birthright',
270478,Konthayum Poonoolum,us.amazon.nova-pro-v1:0,konthayum poonoolum,match,the title text on the poster matches the catalog entry,
287311,Beloved Sister,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
308259,RE,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on this poster,
319178,Hatanosuke and the Haunted House,us.amazon.nova-pro-v1:0,怪談お化け屋敷,match,the title text matches the catalog listing,
328141,I Am Your Grandma,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
335650,Impurity,us.amazon.nova-pro-v1:0,impurity,match,the title text on the poster matches the catalog listing,
344161,Frankenstein,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
354506,Pulse,us.amazon.nova-pro-v1:0,pulse,match,the title text on the poster matches the catalog listing,
370067,Vidayutham,us.amazon.nova-pro-v1:0,Vidayutham,match,The title 'Vidayutham' is clearly visible on the poster.,
381283,mother!,us.amazon.nova-pro-v1:0,mother!,match,the title text on the poster matches the catalog listing,
390674,Female Harakiri: Glorious Death,us.amazon.nova-pro-v1:0,女性・腹切り 輝ける死,match,the title text on the poster matches the catalog entry,
396550,Sickhouse,us.amazon.nova-pro-v1:0,SICKHOU,mismatch,the title text is missing the letter 'S' at the end,
402721,Lollipop,us.amazon.nova-pro-v1:0,Lollipop,match,The title text on the poster matches the catalog listing.,
412333,Mohini,us.amazon.nova-pro-v1:0,BLD̄M̄,mismatch,the title on the poster is not 'Mohini',
422947,Snow Woman,us.amazon.nova-pro-v1:0,雪女,match,the title text on the poster matches the catalog listing,
432916,The Ghost Photo Club,us.amazon.nova-pro-v1:0,假面騎士鎧武,mismatch,the title text on the poster does not match the cataloged film title,
444483,Vassalord.,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
450157,Urban Spirit Legend: Psychic Factory,us.amazon.nova-pro-v1:0,都市灵异传 心灵工厂,match,the title text matches the catalog entry,
452900,The Cave of the Silken Web II,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
463532,Raktharakshassu,us.amazon.nova-pro-v1:0,Raktharakshassu 3D,match,the title text on the poster matches the catalog entry,
468014,Mythily Veendum Varunnu...,us.amazon.nova-pro-v1:0,mythily veendum varunnu,match,the title text on the poster matches the catalog entry,
476524,Mister Popular,us.amazon.nova-pro-v1:0,ST PU,mismatch,the text on the poster does not match the cataloged film title,
480529,Popstars,us.amazon.nova-pro-v1:0,popstars,match,the title text on the poster matches the catalog entry,
483417,Dark Side of the Light,us.amazon.nova-pro-v1:0,光の闇,mismatch,the title text on the poster does not match the cataloged film title,
484561,Vore,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
488513,House of Evil,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
497908,Submersion,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
506952,Raydon,us.amazon.nova-pro-v1:0,RAYDON,match,The title text on the poster matches the catalog listing.,
510552,Soon You Will Be Gone,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
515376,Odokuro,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
517425,The Sad Man,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
525490,Shadowland,us.amazon.nova-pro-v1:0,SHADOWLAND,match,the title text on the poster matches the cataloged movie name,
529087,Taoist from the Mountains,us.amazon.nova-pro-v1:0,道士下山,mismatch,"the title on the poster is in chinese characters, not matching the english title provided",
530670,Barbeque,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
536026,Trunk,us.amazon.nova-pro-v1:0,308,mismatch,the title on the poster is not 'Trunk',
544711,Benito Tilmann: O Pior Cineasta do Mundo,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
552344,Emma,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
556463,Anemia,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
563197,Le livre muet,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
566627,Venga Monjas: Malviviendo,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text visible on the poster,
572600,Boys Night,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
581235,Spooktown II,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
588856,Home Sweet Home,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
594274,Vampire,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
604350,Life in Death,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
609080,The Phantom Violin,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
613515,The Pencil,us.amazon.nova-pro-v1:0,,,,"HTTPSConnectionPool(host='image.tmdb.org', port=443): Read timed out."
625213,The Faceless Man,us.amazon.nova-pro-v1:0,THE FACELESS MAN,match,the title text on the poster matches the catalog entry,
635040,Xenia: Priestess of Night,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
640291,Je suis de trop,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
643395,The Butcher Man,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
649219,Sock 5: Three Skins Without Men,us.amazon.nova-pro-v1:0,,no_title_on_poster,No visible title text on the poster.,
655046,Hi or Coughing,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
659822,VI,us.amazon.nova-pro-v1:0,VI,match,The title 'VI' is clearly visible on the poster.,
664527,Solar Deity,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
668385,The Erl King,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
674382,NONOMNIBUSDORMIO,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
676299,Smile Guide 6 - How Your Child,us.amazon.nova-pro-v1:0,,no_title_on_poster,no legible title text found on the image,
684478,Mushroom Melody - A Ballad In Rhythm Jeans,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
690122,Beauty Is in the Details,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
690138,Broken Heart,us.amazon.nova-pro-v1:0,,,,"HTTPSConnectionPool(host='image.tmdb.org', port=443): Read timed out."
693840,Hell's Bells,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
697402,Zombie Attack,us.amazon.nova-pro-v1:0,ZOMBIE ATTACK,match,The title text on the poster matches the catalog listing.,
708591,8cho,us.amazon.nova-pro-v1:0,8cho,match,The title text on the poster matches the catalog listing.,
719280,Fanga,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
724774,Devil Eyes,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
726333,The Bride of Frankenstein,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
729565,The Tiller,us.amazon.nova-pro-v1:0,the tiller,match,the title text on the poster matches the catalog entry,
732136,Miporin,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
735951,Matroshka: Dolls of Doom,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
742327,The Devil Had Other Plans (Act I),us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
745328,The urine crazed corpse catchers,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
749380,Grundy the Meat Man,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
752819,Blood Bath,us.amazon.nova-pro-v1:0,BLOOD BATH,match,The title text on the poster matches the catalog listing.,
754777,The Devil and Tom Walker and Me,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
761055,Embedded,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
762838,UNICORN,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
765193,Booklovers,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
769804,The Color From Beyond 【GEMSTONE Horror Entry】,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text visible on the poster,
771550,Pandemonium,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
777177,Thursday: A Day in Quarantine,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
783963,Der verlorene Schatten,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
789859,HER,us.amazon.nova-pro-v1:0,SIE,mismatch,the title on the poster does not match the cataloged film title,
794325,Monkey Man,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
796057,Nanja Monja Obake,us.amazon.nova-pro-v1:0,,no_title_on_poster,No visible title text on the poster.,
797582,Norman and the Killer,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on this poster,
799364,Burn the Witch,us.amazon.nova-pro-v1:0,,no_title_on_poster,No visible title text on the poster.,
802969,Branchville,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
810470,Shiro Yasha,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
813313,Big Octopus,us.amazon.nova-pro-v1:0,大章鱼,match,the title text on the poster matches the catalog listing,
818442,The Immigrant,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
825351,Trouble,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
828651,I Stopped by Your House Last Night and The Porch Lights Swallowed Me Up,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
833454,Vampires Drink Blood... I Drink Sorrow,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no legible title text on the poster,
838474,Hitam,us.amazon.nova-pro-v1:0,HITAM,match,the title text on the poster matches the cataloged film title,
844386,Ghost Station,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
849585,Anna's Love,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
851731,Kumari,us.amazon.nova-pro-v1:0,kumari,match,the title on the poster matches the catalog entry,
854169,The Calls Are Coming from Inside,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
857006,Sisters,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
861886,Reunion Dinner,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
871132,Evil Blood,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
876158,"Zogugu, Strange Tales of Curses",us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
878900,FLATWOODS,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the movie poster.,
882530,Pygmalion,us.amazon.nova-pro-v1:0,,no_title_on_poster,the image does not contain any text,
889676,Dorset,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
895218,Turbo-Granny,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
899675,Self-Portrait,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text visible on the poster,
911361,Baku Yumemakura's Twilight Theatre,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
918489,Lux Æterna,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on this image,
927409,The strange world of Gumball,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
931652,Darkness,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
934812,Amulet,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
939231,WRETCHED HANDS,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
942364,The Haunting Fear,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
945920,Six,us.amazon.nova-pro-v1:0,SIX,match,the title text on the poster matches the cataloged film title,
950950,Shennong Savage,us.amazon.nova-pro-v1:0,祝农里牛,match,chinese title matches catalog entry,
955204,Nikuianata,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
959595,Pigman,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
965847,Screaming Videotape #2,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
967823,心タンポナーデ,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
973978,To Lay a Ghost,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
977633,Pig Caller,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
977651,Ghost in the Closet,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is present on the poster.,
982462,Felonious Bolus,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
986398,El Sueño,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
993299,BRUSH,us.amazon.nova-pro-v1:0,E,mismatch,the visible title text does not match the cataloged film title,
996425,Le Dernier Scoop,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1003471,Muchuu Tousou,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1011999,Asleep at the Switch,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1015370,Transfer,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1018190,Spooked: Banshee,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the movie poster.,
1023253,Tales of Horror Reaching from the Darkness,us.amazon.nova-pro-v1:0,闇から届く恐怖の物語,match,the title on the poster matches the cataloged title,
1028617,The Tomb of Frankenstein,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1031898,The Apartment,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1039200,Voice Over,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1043814,Het geheim van het slot Arco,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1048156,Don Cheadle is Captain Planet - Part 4,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1051809,Saint-Belmont,us.amazon.nova-pro-v1:0,,no_title_on_poster,No visible title text on the movie poster.,
1056607,Spirit Box 4,us.amazon.nova-pro-v1:0,心霊4,match,The title 'Spirit Box 4' matches the Japanese characters '心霊4' on the poster.,
1065374,Path of a Demoniac,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the image,
1071644,Nightmare,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1076352,The Puppet,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1078470,The Shifters,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1080942,Salem's Flames,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1084089,My Inner Circle,us.amazon.nova-pro-v1:0,INNER CIRCLE,mismatch,the order of words is different,
1088798,Evil Night,us.amazon.nova-pro-v1:0,EVIL NIGHT,match,The title text on the poster matches the catalog listing.,
1092006,Sangre Dulce,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1095001,Disco 3000,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1099206,Chrysalis Red,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1103509,Resident Evil Masterpiece Theater,us.amazon.nova-pro-v1:0,バイオハザード 名作劇場,match,The title text on the poster matches the catalog listing.,
1108447,Seed,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1112723,Honto ni Atta Kowai Hanashi - Special 1,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1116481,There is Something in My Drain,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1119249,The Yellow Wallpaper,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1122140,ESPERA,us.amazon.nova-pro-v1:0,,no_title_on_poster,"The image does not contain any text, including the film title.",
1126316,Every 90s Commercial Ever,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the movie poster.,
1136043,O,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1141754,Hunting A Pigman: Part One,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1145501,A Gift for Toby,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1147348,Boredom,us.amazon.nova-pro-v1:0,,no_title_on_poster,"the image shows a close-up of an eye, not a movie poster",
1151479,The Love Spirit of Nang Nak,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1153628,Das Buch Der Blutigen Geschichten,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1159987,Presommar,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1165396,Tokyo Videos of Horror 19,us.amazon.nova-pro-v1:0,東京残酷警察19,match,the title on the poster matches the catalog entry,
1169957,Spine-Chilling Short Stories Kowabana: Scary Woman Kyō,us.amazon.nova-pro-v1:0,kowabana,match,the title on the poster matches the catalog entry,
1172414,Aje and Bruja,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1173609,Phantom of the Jade Chamber,us.amazon.nova-pro-v1:0,玉房鬼,match,The title on the poster matches the catalog listing.,
1177018,Vampire,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1179922,Plantlife,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1182169,Smoker of the Future,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1185988,Black Forest 3,us.amazon.nova-pro-v1:0,,no_title_on_poster,No visible title text on the poster.,
1192385,The Injection,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1198378,Lunar Oddities,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no legible title text on the poster,
1199584,6120,us.amazon.nova-pro-v1:0,,no_title_on_poster,"the image shows a close-up of a person's face, not a movie poster",
1201979,KAMPA,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1205084,Stalking,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1208397,Lexi’s Vengeance,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1215044,Body Trap,us.amazon.nova-pro-v1:0,體驗誘惑,mismatch,the title on the poster is different from the catalog listing,
1221032,The Secret,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1224917,We can no longer help you,us.amazon.nova-pro-v1:0,,no_title_on_poster,No title text is visible on the poster.,
1229799,Filming Hole,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1231585,Just Leave,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1235608,Black Magic,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1240095,TO PLAY A MEMORY,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no legible title text on the poster,
1243795,River of Desire,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1246416,Vita Carnis - Living Meat Documentary,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1250785,Pursuit,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1256805,Mouse,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1261644,Der Hund von Baskerville - 5 Teil: Dr. Macdonalds Sanatorium,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1265218,Easter Bunny From Hell!,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1267448,Kodama,us.amazon.nova-pro-v1:0,児童館,mismatch,the title text on the poster does not match the cataloged film title 'Kodama',
1272868,Our House,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1279626,Kumare,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1281861,Roadkill,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1285310,One More Pumpkin,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the movie poster.,
1287465,Octagon,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1291594,Beezel,us.amazon.nova-pro-v1:0,BEEZER,mismatch,"The title on the poster is 'BEEZER', not 'Beezel'.",
1295287,Sun Fizz,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1299002,Vad gömmer sig i skuggorna,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the image,
1301110,Der Schädel der Pharaonentochter,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1305094,STAY,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1307747,Capacitors,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1309625,there's a light,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1313186,The Asylum,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1316525,VORE,us.amazon.nova-pro-v1:0,VORE,match,The title text on the poster matches the catalog listing.,
1317336,FOUR CIGARS UP THE ASS | Vora's cut,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1319093,Bandage Anatomy Woman,us.amazon.nova-pro-v1:0,墓头力子女,mismatch,the title text on the poster does not match the cataloged film title,
1320806,Travesaño Toxico,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the poster,
1321209,The Visitor of the Night,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1324219,Elephuck,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1329017,Bill,us.amazon.nova-pro-v1:0,BILL,match,The title 'BILL' is clearly visible on the poster.,
1339296,The Hermit,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1341570,In the Beginning of Time...,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1354878,Illuminati Castrati,us.amazon.nova-pro-v1:0,ILLUMINATI CASTRATI,match,the title text on the poster matches the catalog entry,
1358668,Dance Macabre,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1363027,A Mother's Love,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1366342,The Scream,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1371770,ALL YOUR DREAMS,us.amazon.nova-pro-v1:0,All Your Dreams,match,The title text on the poster matches the catalog listing.,
1373173,Cold Hands,us.amazon.nova-pro-v1:0,Cold Hands,match,The title text on the poster matches the catalog listing.,
1376404,Tret,us.amazon.nova-pro-v1:0,t R E t,mismatch,the title text is not formatted as 'Tret',
1378417,Butch,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1379745,Party of the Pumpkin People,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1383197,Dimples,us.amazon.nova-pro-v1:0,DIMPLE3,mismatch,the title text on the poster is slightly different from the catalog listing,
1387560,Room,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text visible on the poster,
1390497,Toward a Course Bend All,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1394336,Nightgaunts,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1396391,FATHER ( THE NIGHT HAS COME ),us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1400029,The Briefcase,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1411588,Fear Itself,us.amazon.nova-pro-v1:0,,no_title_on_poster,No legible title text is present on the poster.,
1415656,In Spectantis Oculo,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1421764,Katsue-san Appears in Tokyo,us.amazon.nova-pro-v1:0,勝江さん、東京に現る,match,the title on the poster matches the catalog entry,
1428003,Firstborn complex,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1433466,The Stolen Moon,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1436013,Campus Manchado de Sangue,us.amazon.nova-pro-v1:0,,no_title_on_poster,no title text present on the image,
1440790,La Maschera,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1449064,Fishes,us.amazon.nova-pro-v1:0,,no_title_on_poster,"The image is a photograph of a rock formation in the ocean, not a movie poster.",
1456370,Ray Rabenstein lore video,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1458387,The Bush,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on this image,
1463102,dream girls,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1468167,F(uck)lower,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1475678,Loge,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
1479922,Preparation For A Time Well Spent,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the image.,
1484387,Canvas 5,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on the poster,
1489389,Rosario,us.amazon.nova-pro-v1:0,ROSARIO,match,the title text on the poster matches the cataloged film title,
1494164,Unknown Treasures,us.amazon.nova-pro-v1:0,,no_title_on_poster,There is no visible title text on the poster.,
1497764,Human Trash,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the poster,
1499969,Captivity,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text on the image,
1505147,Ms. Kanyin,us.amazon.nova-pro-v1:0,MS. KANVIN,mismatch,the title on the poster is slightly different from the catalog,
1508830,The Scissoring of Lydia Kollins,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no visible title text on the poster,
1512454,Fake Documentary “Q”: Cursed Video,us.amazon.nova-pro-v1:0,q,mismatch,"the title on the poster is a stylized 'q', not the full title",
1517538,"Fake Documentary ""Q"": House of Mirrors",us.amazon.nova-pro-v1:0,Q,mismatch,"the title text on the poster is just the letter 'Q', not the full title",
1523040,One of Those,us.amazon.nova-pro-v1:0,,no_title_on_poster,there is no title text present on this poster,
