id,title,poster_path,nova_blood_gore,nova_violence,nova_sexual_content,nova_sensitive,nova_moderation_notes,rek_gore,rek_violence,rek_mod_weapons,rek_nudity,rek_suggestive,rek_mod_raw,flagged,flag_reasons,error
845831,He Rang,/yqVOmdUMtMP5NRIFan3zi11OMdu.jpg,0.0,0.0,0.0,,Red paint on the poster resembles blood.,0.0,0.0,0.0,0.0,0.0,,0,,
790252,Eko Eko Azarak,/mMCDLhVL6H3STwboUP8QpdQokEs.jpg,0.0,0.0,0.0,occult,occult imagery with a skull and candles,0.0,0.0,0.0,0.0,0.0,,0,,
836519,Horror News,/hOd2QbH9eD41VxOml9w0YvWJ0cy.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
753248,The Living Corpse,/tR3SwbTblusn1GLV8XVrEUs3anL.jpg,0.0,0.0,0.0,,A monster face is in the upper right corner.,0.0,0.0,0.0,0.0,0.0,,0,,
851731,Kumari,/9nRd2JAPOngLX5PTyf8Bv4SCN70.jpg,0.0,0.0,0.0,,poster depicts a man holding a torch,0.0,0.0,0.0,0.0,0.0,,0,,
850127,GH5,/pXdHMArcXBc4HVLZUikDXc87jJ4.jpg,0.0,0.0,0.0,,The poster depicts a hand with blood dripping from it.,0.0,0.0,0.0,0.0,0.0,,0,,
838474,Hitam,/wewJ3Sn8TlkUYYKxdGUtTZPFGK6.jpg,0.9,0.0,0.0,gore,blood on the face of the woman,0.9719,0.9719,0.0,0.0,0.0,Blood & Gore:0.97|Graphic Violence:0.97|Violence:0.97,1,nova_blood_gore>=0.5|rek_gore>=0.4|rek_violence>=0.4,
850236,Chuzhal,/bopwKa1OSwpcFO3VzbEBRyPA0bU.jpg,0.0,0.0,0.0,,"Poster shows a man smoking, but no other sensitive content.",0.0,0.0,0.0,0.0,0.0,,0,,
860458,Overnight. Friday,/8RnZYYKFnzY9VQzffnEP2tQj4cU.jpg,0.0,0.0,0.0,,A baby with a tail is being held by a person.,0.9608,0.9608,0.0,0.0,0.0,Blood & Gore:0.96|Graphic Violence:0.96|Violence:0.96,1,rek_gore>=0.4|rek_violence>=0.4,
846867,Mad God,/sEULzxEZvrJvhz91wKxpbih25Sk.jpg,0.0,0.0,0.0,,"The poster depicts a post-apocalyptic scene with a man in a gas mask holding a flashlight, surrounded by grotesque creatures, but no explicit gore or violence.",0.0,0.0,0.0,0.0,0.0,,0,,
852830,Torn Hearts,/w8dSAuMHUgx0lYSB6wAAURStcGM.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
863171,Tixie,/1Nr54X0DsH6ANofnQq7H9u0oPzd.jpg,0.0,0.0,0.0,,A horror movie poster with a monster face.,0.0,0.0,0.0,0.0,0.0,,0,,
855302,Erotic Ghost Enamoured,/tD9IlXDcZ1YRTJwaSkwBR0eHIKa.jpg,0.0,0.0,0.0,,poster shows a woman holding another woman's head,0.0,0.0,0.0,0.0,0.0,,0,,
835786,Giant Spider,/5ApvzOzDQHMvrp59tOiCF2yLh7d.jpg,0.0,0.0,0.0,,"The poster depicts a battle scene with vehicles and a large creature, but no explicit gore or violence.",0.0,0.0,0.0,0.0,0.0,,0,,
875522,Journey Beyond the Night,/rLqTzkFnkN1BtzRNUA9BfEUV2qL.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
877600,Cinderella,/x3MyvE3aU1sRe5x1bXaXbsRpEr7.jpg,0.0,0.0,0.0,,a ghost in the background,0.0,0.0,0.0,0.0,0.0,,0,,
854328,Psychic Voyeur Video Cursed Appreciation Party,/7Ex0BaPJUyF70plvCCblJyeXyxQ.jpg,0.0,0.0,0.0,,"poster depicts women with painted faces, not actual gore",0.0,0.0,0.0,0.0,0.0,,0,,
882218,Wolf Pup,/gamGFEJc3vMT4aUod1H6mf5NyOg.jpg,0.0,0.0,0.0,,Wolf pup is a neutral term without negative connotations.,0.0,0.0,0.0,0.0,0.0,,0,,
893955,Vanam,/3Ez3alwvA3iEvIAMC9yr47jJaTc.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
877832,Pei Mama,/eKNMCvfctokzqYhjIS9TBVJi3dp.jpg,0.0,0.0,0.0,,horror movie poster with no actual gore or violence,0.0,0.0,0.0,0.0,0.0,,0,,
904356,Japanese Archipelago: Horror Ghost Zone,/32pEt4ukyMtC6Z1byWgDvQxIIrH.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
877255,Big Shark,/wdWT2afyMus9NGG1ac342Tj4ilT.jpg,0.0,0.0,0.0,,"woman in bikini, shark with blood on teeth",0.0,0.4894,0.0,0.0,0.0,Weapon Violence:0.49|Graphic Violence:0.49|Violence:0.49,1,rek_violence>=0.4,
911700,Shin Gakkou no Yuurei,/rTvhwf86QzeAeHexlFZ9OBZews3.jpg,0.0,0.0,0.0,,anime style poster with no sensitive content,0.0,0.0,0.0,0.0,0.0,,0,,
899298,Undying,/wFm6cJJ9mhGj1NAnoPpt1Xu8mE9.jpg,0.6,0.6,0.0,violence|gore,poster shows blood and gore,0.416,0.416,0.0,0.0,0.0,Blood & Gore:0.42|Graphic Violence:0.42|Violence:0.42,1,nova_blood_gore>=0.5|nova_violence>=0.5|rek_gore>=0.4|rek_violence>=0.4,
918045,El Sexto,/dZCkOuP1duj40SUt7Tz9gijqbFu.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
912650,Vardøger,/6oIUCOOC3ha9py6LB5AuvGtYX0Y.jpg,0.0,0.0,0.0,,poster is not gory or violent,0.0,0.0,0.0,0.0,0.0,,0,,
942596,Molar,/63Pl1SGYAXsd8tR6QnHHLTZcXiD.jpg,0.0,0.0,0.0,,stylized text on dark background,0.0,0.0,0.0,0.0,0.0,,0,,
911354,Scarlet Demon,/6Qpslxb7USrDNJfzmzXLVCSBFDJ.jpg,0.0,0.0,0.0,,a fantasy poster with a dragon and a man and woman,0.0,0.0,0.0,0.0,0.0,,0,,
911731,Youkai Ningen Bem: Part II,/tUEYRxqhrprjoIgvC0HRrN1WrY8.jpg,0.0,0.0,0.0,,Cartoonish monsters depicted in a humorous manner.,0.0,0.0,0.0,0.0,0.0,,0,,
889839,Ragtime,/3EeLsD8HVMOxKaFkSQF1ZIjZW16.jpg,0.0,0.0,0.0,,a green monster with a purple word below it,0.0,0.0,0.0,0.0,0.0,,0,,
911708,Star of David,/xu3kj2gec0jA7VNjv627dgUMVkw.jpg,0.0,0.0,0.0,,"woman in suggestive pose, but not sexual",0.0,0.0,0.0,0.0,0.0,,0,,
941189,Nav,/a5HoOjgh1RX2Q7QLv6FVHfeVdD7.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
935076,Super Girl Maria,/g85InKgyGc39seJhKqhmvJDH1TA.jpg,0.0,0.0,0.0,,poster shows a scary face and a hand with claws,0.0,0.0,0.0,0.0,0.0,,0,,
923635,Shin Hedorah,/hIa2ZDN8qXU3o02t2L9mzLISUhu.jpg,0.0,0.0,0.0,,A red background and a monster-like figure.,0.0,0.0,0.0,0.0,0.0,,0,,
945920,Six,/sBpdOqydGdnMKZ22vi4UBRchWX8.jpg,0.9,0.0,0.0,gore,blood on face and neck,0.9741,0.9741,0.0,0.0,0.0,Blood & Gore:0.97|Graphic Violence:0.97|Violence:0.97,1,nova_blood_gore>=0.5|rek_gore>=0.4|rek_violence>=0.4,
938133,Bldg. N,/v738oSE6A8n8oGbYAVReIfG1klA.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
950950,Shennong Savage,/cELpKa5rVRCFC2CXsqlaGag5bMx.jpg,0.0,0.0,0.0,,a giant monster is attacking two people,0.0,0.0,0.0,0.0,0.0,,0,,
921935,Ballabhpurer Roopkotha,/84yy5xjv3sM8G2HbxUnKejKJgYz.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
949909,Kuntilanak 3,/s0MJ12Lf412G3KD3VkNGplHtK48.jpg,0.0,0.0,0.0,,scary image of a ghost on the poster,0.0,0.0,0.0,0.0,0.0,,0,,
952280,Kalo Chhaya,/dNaShBAlBbvdgSvjdJLoRWNH2im.jpg,0.0,0.0,0.0,,a person is holding a gun,0.0,0.0,0.0,0.0,0.0,,0,,
979203,Hiraeth,/1J7fPsdxgpwiXixD4xbo9aJxb7t.jpg,0.0,0.0,0.0,,Poster is a simple text logo on a dark background.,0.0,0.0,0.0,0.0,0.0,,0,,
960498,Tokaido Yotsuya Kaidan: Northern Stage,/k37P4BhHg2DziEDoxCC0xRTp3yG.jpg,0.0,0.0,0.0,,poster depicts a scene from a play,0.0,0.0,0.0,0.0,0.0,,0,,
970106,Story of Jang-hwa and Hong-ryeon,/b2Ao5uTrU9gS71I7NOOzz94T7ct.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1017612,The World You Don't Know: A Mysterious Love Story,/q09eJnMu52vTapuLeBOicV8yide.jpg,0.0,0.0,0.0,,Japanese text on the poster.,0.0,0.0,0.0,0.0,0.0,,0,,
945423,Induvadana,/eyYNrfyMQZcp8s49QE34gfVTztc.jpg,0.0,0.0,0.0,,A man and woman are embracing in a romantic pose.,0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.99|Non-Explicit Nudity:0.99|Exposed Male Nipple:0.99,0,,
1013132,KINEMORTOPHOBIA!,/cX2LHd5gB1xc2ixnuNeYBWZJWEd.jpg,0.0,0.0,0.0,,a hand is drawing a zombie,0.0,0.0,0.0,0.0,0.0,,0,,
1013870,Kids vs. Aliens,/f87UCQzVwMlzGFePtCtZS4TgAFp.jpg,0.0,0.0,0.0,,A person is shown swimming in the ocean.,0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.91|Non-Explicit Nudity:0.91|Bare Back:0.91|Exposed Male Nipple:0.61,0,,
1020266,III,/wO1dHtGiLbl0ZusCKt0iftFJbC5.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1013854,Alana,/1bvuorqv4Xet4ppFH0aWmxifBXY.jpg,0.0,0.0,0.0,,woman in red bed with red and blue background,0.0,0.0,0.0,0.0,0.0,,0,,
1017732,Debris,/j0Mj5Ss9bfVyCSC26PSRPDeGV8d.jpg,0.0,0.0,0.0,,Abstract artwork with no recognizable content.,0.0,0.0,0.0,0.0,0.0,,0,,
1012220,Three Kings,/XVMC9IvsIvTsLSb1kYYEbaMUYP.jpg,0.0,0.0,0.0,,Abstract design with no recognizable content.,0.0,0.0,0.0,0.0,0.0,,0,,
994138,Dark Nature,/n77eq3pzs8sVzWUFgcreggohNZ5.jpg,0.9,0.9,0.0,violence|gore,poster shows two people with blood on their faces,0.9055,0.9055,0.0,0.0,0.0,Blood & Gore:0.91|Graphic Violence:0.91|Violence:0.91,1,nova_blood_gore>=0.5|nova_violence>=0.5|rek_gore>=0.4|rek_violence>=0.4,
953160,Genshi-san,/oXIfsoh1xQJtBguuwjhtH5BxAHo.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1031828,The Sadistic Tragedy of Blue Rose Mansion,/xwi50xAyHiKFnaRW7UI0PRHzdj5.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1012410,Teenage Ghost Girl,/7xHibGAwI6981h0nujVlV1p5STU.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
997660,Nightsiren,/pu632OPOiSAbMrBhAXh2gXuYcFF.jpg,0.0,0.0,0.0,,A woman is shown in the water with her mouth open.,0.0,0.0,0.0,0.0,0.0,,0,,
1042720,Sympathy for the Devil,/tJeXqn69fhoVuoGnp6J8I8sWm0Z.jpg,0.0,0.0,0.0,,poster depicts a man chained to a chair with a knife,0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.42|Non-Explicit Nudity:0.42|Exposed Male Nipple:0.42,0,,
983581,Tokyo Videos of Horror 17,/7swmJM42ewbIniz4zkb66Uf9i5k.jpg,0.0,0.0,0.0,,Skull is depicted in a non-gory manner.,0.9272,0.0,0.0,0.0,0.0,Corpses:0.93|Death and Emaciation:0.93|Visually Disturbing:0.93,1,rek_gore>=0.4,
983565,Tokyo Videos of Horror 16,/yrfD33OH5vkHm9nwSVAqrXlyfIO.jpg,0.0,0.0,0.0,occult,skull in the image,0.0,0.0,0.0,0.0,0.0,,0,,
1054285,Shura Land,/uK5vlvSktDLRux25l5GomVsNfKJ.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1035936,There Is No Such Thing As Home,/pANT5TBPTqc914RRLhORM2FyWXB.jpg,0.0,0.0,0.0,,Abstract art with no recognizable human figures or explicit content.,0.0,0.0,0.0,0.0,0.0,,0,,
1023253,Tales of Horror Reaching from the Darkness,/fkEkIJAR6NCWid0hBP6YuO7ki0u.jpg,0.1,0.0,0.0,gore,Blood on the gift box.,0.0,0.0,0.0,0.0,0.0,,0,,
1068449,Kôzuki Yaya: CLONEz,/z3ZBv8Q232bLuf43BXm8l5cR2b5.jpg,0.0,0.0,0.0,,The word 'clone' is written in a stylized font.,0.0,0.0,0.0,0.0,0.0,,0,,
1034590,Virupaksha,/fqMn4h9ctOyumII2nXDnm5mRTxQ.jpg,0.0,0.0,0.0,,poster depicts a man and woman in a fantasy setting,0.0,0.0,0.0,0.0,0.0,,0,,
1054022,Japan's Map of Grudges!! Investigation: The Curse of Sugisawa Village,/mPWMRJXCeMXkYrnUB2RA26gLWaH.jpg,0.0,0.0,0.0,,poster is for a horror film but depicts no gore or violence,0.0,0.0,0.0,0.0,0.0,,0,,
1049608,Tokyo Videos of Horror 21,/qe9JZGPErxPe72RPOzd4jpl1rJx.jpg,0.0,0.0,0.0,occult,skull on poster suggests occult theme,0.9235,0.0,0.0,0.0,0.0,Corpses:0.92|Death and Emaciation:0.92|Visually Disturbing:0.92,1,rek_gore>=0.4,
1054626,The Bhootnii,/7hY958sJ5xfXSBS3hiBtMxpOqRK.jpg,0.0,0.0,0.0,,poster depicts a scary scene but no gore or violence,0.0,0.0,0.0,0.0,0.0,Non-Explicit Nudity of Intimate parts and Kissing:0.51|Non-Explicit Nudity:0.51|Exposed Male Nipple:0.51,0,,
1044115,Exorcist 2: Human Exorcism,/3BybUfrFgo2NRRHkNXbyrf0uUNU.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1049946,Tokyo Videos of Horror 25,/5wCsAkboQkXW7byra6O9G0RpGlc.jpg,0.0,0.0,0.0,occult,a skull is shown on the poster,0.0,0.0,0.0,0.0,0.0,,0,,
1077817,Corpses,/81KxNcNz2yKcb6jU6OG2CkFfXNr.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1083771,Women's Crime Records: Edo Torture Punishment Chronicles,/jSJtzXrA2thKiwhCVtQZvvznYni.jpg,0.0,0.0,0.0,,,0.0,0.5445,0.0,0.0,0.0,Weapon Violence:0.54|Graphic Violence:0.54|Violence:0.54,1,rek_violence>=0.4,
1056607,Spirit Box 4,/20nX7d8SR8H9WfUKLKeXRFucu5V.jpg,0.0,0.0,0.0,,the face is distorted but not gory,0.0,0.6129,0.5411,0.0,0.0,Weapon Violence:0.61|Graphic Violence:0.61|Violence:0.61|Weapons:0.54,1,rek_violence>=0.4,
1049935,Tokyo Videos of Horror 23,/jsRW6Qgx9rEhVAiCQC0nUoqadOk.jpg,0.0,0.0,0.0,,Skull on poster is not gory.,0.0,0.0,0.0,0.0,0.0,,0,,
1083816,Haunted,/Av169CmH6c5BzTto9aZrK96NEPk.jpg,0.0,0.0,0.0,,title suggests supernatural or horror theme,0.0,0.0,0.0,0.0,0.0,,0,,
1074141,"Flowers in the Mirror, Wind and Moon: The Ghost Appears",/8NBypSSTcv75PgygdIMMYmw0UcU.jpg,0.0,0.0,0.0,,A woman in traditional Chinese costume.,0.0,0.0,0.0,0.0,0.0,,0,,
1082614,Bug,/lrcw7VKmvq5HSvXl6PwYHnMzLbQ.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1080732,Honto ni Atta Noroi no Eizo: Urami,/7s4neaDs7mSzkKso360WEEUwOEE.jpg,0.0,0.0,0.0,,"poster has a dark, ominous style but no explicit content",0.0,0.0,0.0,0.0,0.0,,0,,
1086046,Rotten Dark Image,/fuJfB1ZWlniOrjBMr36K5kKFE3k.jpg,0.0,0.0,0.0,,poster shows only a face with long hair,0.0,0.0,0.0,0.0,0.0,,0,,
1091407,Blood Lust,/qYVqgTvzUXtu2LghwqWsQu0NbPz.jpg,0.0,0.0,0.0,,stylized blood on a movie poster,0.9176,0.9176,0.0,0.0,0.0,Blood & Gore:0.92|Graphic Violence:0.92|Violence:0.92,1,rek_gore>=0.4|rek_violence>=0.4,
1090518,Karungaapiyam,/6ssa2D45PoAdp9lqb5r9reOsREr.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1067138,Dancing Mistress,/5Ri0m5m5ftXJ0V7seUbXpS6PghC.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1097612,New Pen Fairy,/bq07QVrV6zxb9q7zJS9rT7bW73I.jpg,0.0,0.0,0.0,,Poster depicts a horror theme with suggestive imagery.,0.0,0.0,0.0,0.0,0.0,,0,,
1099116,Kandhei Akhire Luha,/A1CTwq92sV7DdiVnSuBAdhEqEs9.jpg,0.0,0.0,0.0,occult,scary face of a child in the poster.,0.0,0.0,0.0,0.0,0.0,,0,,
1101683,BiPolaris,/ayzQtlvAeiSaaAUnrp57YMuzzJA.jpg,0.0,0.0,0.0,,"The poster features a dark, abstract design with a person in the center, but no explicit sensitive content.",0.0,0.0,0.0,0.0,0.0,,0,,
1095565,Maataraani Mounamidhi,/wq62QUSBhd5Ym9eiMjxmUPDQUXi.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1090427,Posted Grudge Spirit Footage Vol.4: Demon Edition,/rgji2yVa0lJmGa4KiZss9SklNe0.jpg,0.0,0.0,0.0,,"scary face on poster, but no gore or violence",0.0,0.0,0.0,0.0,0.0,,0,,
1112723,Honto ni Atta Kowai Hanashi - Special 1,/w57U5sq8Um0xyIsnmHZf5RQzjPl.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1096076,Fish Piss,/1M1UtoVp6CqSqBbdFuBoEkwV7u9.jpg,0.0,0.0,0.0,,the creature is grotesque but not gory,0.0,0.0,0.0,0.0,0.0,,0,,
1088798,Evil Night,/mNMjhro2hni5vlZXZ08qTZZ0nnv.jpg,0.0,0.0,0.0,,The poster's text and design suggest a horror theme.,0.0,0.0,0.0,0.0,0.0,,0,,
1103509,Resident Evil Masterpiece Theater,/vOmIEeiBSlAzgEvvBulLZM803G8.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1105435,Meat,/vvf5oWK4z70tp21dJ182yG2Q6mH.jpg,0.9,0.9,0.0,violence|gore,Poster depicts a man with blood on his hands and a bloody object on the ground.,0.9394,0.9394,0.0,0.0,0.0,Blood & Gore:0.94|Graphic Violence:0.94|Violence:0.94,1,nova_blood_gore>=0.5|nova_violence>=0.5|rek_gore>=0.4|rek_violence>=0.4,
1103892,Mia,/4iDe5tdqXGWiQOjOt3occWxEZZd.jpg,0.9,0.0,0.0,gore,a bowl of brain and blood with the word 'mta' written in blood,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5,
1101703,新开心鬼,/jHiFM1aFkJYxx643h2s8MUXi6YW.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1114750,Niemand,/aJeRb737Sb43GtI2Lx2ltgh6PLu.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1118367,Ida,/eiJfvxFlbTKzbJSiFrDl5PvUpqM.jpg,0.9,0.0,0.0,gore,red blood drips from the word IDA,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5,
1096879,RUN,/svP7rynkZMTcq3TORxSTNLQebuv.jpg,0.0,0.0,0.0,,A man is running in a forest.,0.0,0.0,0.0,0.0,0.0,,0,,
1103985,Insulted Woman Revenge Pachinker Another,/jr42n4tXH9LqtJscs4Y4J79l4JD.jpg,0.9,0.9,0.9,violence|gore|nudity|sexual,"Poster depicts a woman with blood and gore, holding a weapon.",0.0,0.0,0.0,0.0,0.0,Swimwear or Underwear:0.96|Female Swimwear or Underwear:0.96|Partially Exposed Female Breast:0.68|Non-Explicit Nudity of Intimate parts and Kissing:0.68|Non-Explicit Nudity:0.68,1,nova_blood_gore>=0.5|nova_violence>=0.5|nova_sexual_content>=0.5,
1119244,The Earthbound,/45XtB7pqMajeiwqTTXupf99Xns3.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1118185,Pyre,/rjdv1sOgyPKKWa3syu6ZsHUdHwf.jpg,0.0,0.0,0.0,,A woman in a white dress stands in a forest.,0.0,0.0,0.0,0.0,0.0,,0,,
1121432,Phoenix,/jcmxwDdWYYXTlejkeTTabeZ4k82.jpg,0.0,0.0,0.0,,"Poster depicts a group of people in a dark, mysterious setting.",0.0,0.0,0.0,0.0,0.0,,0,,
1120011,Namo Bhootatma,/4f5Ur15GptYmkdprphmK5hMEPSP.jpg,0.0,0.0,0.0,,no sensitive content in the image,0.0,0.0,0.0,0.0,0.0,,0,,
1059537,Kill Time,/1Ror4u1rWg1VFbVthVtZAdTYXVJ.jpg,0.0,0.0,0.0,,cartoon character crying on a poster,0.0,0.0,0.0,0.0,0.0,,0,,
1125585,Urban Spirit Legend: Reishi Gakuen,/t19SfKKFmViiWfnvSUl3jRd3Ci1.jpg,0.0,0.0,0.0,,"dark, red-lit face on poster",0.0,0.0,0.0,0.0,0.0,,0,,
1141891,The Blood,/sdg3xiSpzjC5lLpKBvv2GZY2N26.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1137251,GORE,/4dL79T1cvIwQdS0HaouHLx0K5pH.jpg,0.9,0.0,0.0,gore,poster depicts blood and gore,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5,
1118899,Liminal II,/aNNt3oonTl4E9ir0HYTphyQvvp2.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1127560,Yatsuhakamura,/snRK4JgUzCcglfNehmXniI8nz6T.jpg,0.0,0.0,0.0,,poster depicts a sword but no blood or gore,0.0,0.0,0.0,0.0,0.0,,0,,
1141993,Reprieve,/wzaJh4k8KiNRW92YBBgV6CIsHuP.jpg,0.0,0.0,0.0,,A man stands in front of a door with a blue light.,0.0,0.0,0.0,0.0,0.0,,0,,
1149514,Janha Ratira Sathi,/bLWnuQktcpvaLzkY8rfhZHjOnpV.jpg,0.0,0.0,0.0,,poster depicts a horror movie with a man in a sad mood,0.0,0.0,0.0,0.0,0.0,,0,,
1127143,Mama,/o6K500W5qIZzVDiBcfQ1mCMMnay.jpg,0.0,0.0,0.0,,scary image of a woman with a ghost,0.0,0.0,0.0,0.0,0.0,,0,,
1143007,Blood on Each Step,/8lUl7KUs8DLp8ION3fYQRG1YPSL.jpg,0.0,0.0,0.0,occult,skull and knife in lower image,0.0,0.0,0.0,0.0,0.0,,0,,
1146575,Paku Tanah Jawa,/waVn3InmSNQHjqcBKQzvumjrrGt.jpg,0.0,0.0,0.0,,"A woman is surrounded by snakes, but no gore or violence is depicted.",0.0,0.0,0.0,0.0,0.0,,0,,
1145277,Document Super Scary Stories: Okinawa,/mXmtTsW24NN6DBkrcyOauINzrDn.jpg,0.9,0.9,0.0,violence|gore,poster depicts a woman with blood on her face and a knife in her body,0.0,0.0,0.0,0.0,0.0,,1,nova_blood_gore>=0.5|nova_violence>=0.5,
1150649,Visitor,/wZeuvNCFo4c6Dc9lq4P55LytK9d.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1146209,Shudder Girls,/pnj561p1g9pGHMKaKaYhTEe3gse.jpg,0.9,0.8,0.0,violence|gore,Poster features a close-up of a face with blood and teeth.,0.732,0.732,0.0,0.0,0.0,Blood & Gore:0.73|Graphic Violence:0.73|Violence:0.73,1,nova_blood_gore>=0.5|nova_violence>=0.5|rek_gore>=0.4|rek_violence>=0.4,
1144719,Okamuro-san,/xeMOAIjUBuhIyTkVxYj3KMpZ1qT.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1151683,WOACA,/zLH8zZzNZWqZGSRsN8Yn92ECz20.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1123503,Big Milk,/qq2EbNjFJStI3EucH3HspmNiqHy.jpg,0.0,0.0,0.0,,the image is a poster for a movie,0.0,0.0,0.0,0.0,0.0,,0,,
1158484,Trees,/9rdEsO7qfYWh09M7eIvdDAlc4u3.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1150696,Gendai Kaiki Hyaku Monogatari: Kaidan Tanhenshu,/hezllpLreL2Dc46qjRJIVvFupbg.jpg,0.1,0.0,0.0,gore,poster has blood and gore,0.0,0.0,0.0,0.0,0.0,,0,,
1163427,JOHNNY ANTHOJOHNNY,/tA7ANoCy4HwLm4OBuIhjXHymrDs.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1151960,Ghost Killing,/sD3LyXKotplTnNnpMEoQeqYyRL3.jpg,0.0,0.0,0.0,,poster depicts a scary scene but no gore or violence,0.0,0.0,0.0,0.0,0.0,,0,,
1165206,Tokyo Videos of Horror 18,/iCTojK0cvEFQimeve9rjp7B66eQ.jpg,0.0,0.0,0.0,,skull in the image,0.7942,0.0,0.0,0.0,0.0,Corpses:0.79|Death and Emaciation:0.79|Visually Disturbing:0.79,1,rek_gore>=0.4,
1162936,Babushka,/v82I6DZQX152J5we8B3RGMqa1vt.jpg,0.0,0.0,0.0,,a doll with a red scarf,0.0,0.0,0.0,0.0,0.0,,0,,
1162791,Mamántula,/iodTtVpD5iNqejWrXSPYtVrvewr.jpg,0.0,0.0,0.0,,"Abstract spider web pattern, no sensitive content.",0.0,0.0,0.0,0.0,0.0,,0,,
1166109,Namade Kowasugi!,/68SLjbOtTAvAmYgVwuCS41UfGMw.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1164853,Angaaragan,/kPByMKPM4rrOAys32pu76KYIDyu.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1169957,Spine-Chilling Short Stories Kowabana: Scary Woman Kyō,/a9iBOcwMsSlQnWvMSDcWXdabImk.jpg,0.0,0.0,0.0,,poster is for a horror movie,0.0,0.0,0.0,0.0,0.0,,0,,
1173434,Bitter Fear,/3r4u1YHVTZpeHsDaDp9RzvuRGMc.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
1173947,A Shadow over the Chateau,/mtF1bYhEWhHpjTFfkQfD4Cc2ffV.jpg,0.0,0.0,0.0,,woman in vintage clothing on a movie poster,0.0,0.0,0.0,0.0,0.0,,0,,
1174342,Burning Passion,/y9fOQ7QViv8RfDXjv6IgaOvpcBm.jpg,0.0,0.0,0.0,,a man and woman embracing,0.0,0.0,0.0,0.0,0.0,,0,,
1173609,Phantom of the Jade Chamber,/v3nyT7AjyB4yaMl8UK4zIrsLXer.jpg,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0,,
