id,lang_code,text,translated,overlap_before,overlap_after,error
1285310,,,,0.0,0.0,
1287465,,,,0.0,0.0,
1291594,en,BEEZER,,0.0,0.0,
1295287,,,,0.0,0.0,
1299002,,,,0.0,0.0,
1301110,,,,0.0,0.0,
1305094,,,,0.0,0.0,
1307747,,,,0.0,0.0,
1309625,,,,0.0,0.0,
1313186,,,,0.0,0.0,
1316525,sv,VORE,,1.0,1.0,
1317336,,,,0.0,0.0,
1319093,zh,墓头力子女,Children of the Tomb,0.0,0.0,
1320806,,,,0.0,0.0,
1321209,,,,0.0,0.0,
1324219,,,,0.0,0.0,
1329017,en,BILL,,1.0,1.0,
1339296,,,,0.0,0.0,
1341570,,,,0.0,0.0,
1354878,it,ILLUMINATI CASTRATI,,1.0,1.0,
1358668,,,,0.0,0.0,
1363027,,,,0.0,0.0,
1366342,,,,0.0,0.0,
1371770,en,All Your Dreams,,1.0,1.0,
1373173,en,Cold Hands,,1.0,1.0,
1376404,en,t R E t,,0.0,0.0,
1378417,,,,0.0,0.0,
1379745,,,,0.0,0.0,
1383197,en,DIMPLE3,,0.0,0.0,
1387560,,,,0.0,0.0,
1390497,,,,0.0,0.0,
1394336,,,,0.0,0.0,
1396391,,,,0.0,0.0,
1400029,,,,0.0,0.0,
1411588,,,,0.0,0.0,
1415656,,,,0.0,0.0,
1421764,ja,勝江さん、東京に現る,Katsue shows up in Tokyo,0.0,0.6,
1428003,,,,0.0,0.0,
1433466,,,,0.0,0.0,
1436013,,,,0.0,0.0,
1440790,,,,0.0,0.0,
1449064,,,,0.0,0.0,
1456370,,,,0.0,0.0,
1458387,,,,0.0,0.0,
1463102,,,,0.0,0.0,
1468167,,,,0.0,0.0,
1475678,,,,0.0,0.0,
1479922,,,,0.0,0.0,
1484387,,,,0.0,0.0,
1489389,en,ROSARIO,,1.0,1.0,
1494164,,,,0.0,0.0,
1497764,,,,0.0,0.0,
1499969,,,,0.0,0.0,
1505147,en,MS. KANVIN,,0.5,0.5,
1508830,,,,0.0,0.0,
1512454,en,q,,0.0,0.0,
1517538,en,Q,,0.0,0.0,
1523040,,,,0.0,0.0,
1531439,,,,0.0,0.0,
1536741,,,,0.0,0.0,
1542067,,,,0.0,0.0,
1544418,,,,0.0,0.0,
1547508,,,,0.0,0.0,
1548185,en,Q,,0.0,0.0,
1551952,,,,0.0,0.0,
1556596,,,,0.0,0.0,
1560756,,,,0.0,0.0,
1565265,,,,0.0,0.0,
1569675,,,,0.0,0.0,
1573115,en,VerdlyA,,0.0,0.0,
1575406,,,,0.0,0.0,
1580287,es,AHORA ES MÍA,,1.0,1.0,
1583524,,,,0.0,0.0,
1586983,,,,0.0,0.0,
1594701,,,,0.0,0.0,
1598758,,,,0.0,0.0,
1602300,,,,0.0,0.0,
1605020,zh,鬼院关院,Ki-in Sekiin,0.0,0.0,
1609610,af,grot,,1.0,1.0,
1612973,,,,0.0,0.0,
1618042,,,,0.0,0.0,
1621834,,,,0.0,0.0,
1625898,,,,0.0,0.0,
1632131,,,,0.0,0.0,
1636595,,,,0.0,0.0,
1639958,en,Spiders on my Lashline,,1.0,1.0,
1645739,,,,0.0,0.0,
1649704,,,,0.0,0.0,
1654587,,,,0.0,0.0,
1657426,,,,0.0,0.0,
1661127,,,,0.0,0.0,
1664087,,,,0.0,0.0,
1668141,en,HAUNT,,1.0,1.0,
1674304,,,,0.0,0.0,
1679631,,,,0.0,0.0,
1686582,,,,0.0,0.0,
1690554,,,,0.0,0.0,
1695874,,,,0.0,0.0,
1700155,,,,0.0,0.0,
1702585,,,,0.0,0.0,
1707658,,,,0.0,0.0,
1711400,pt,NADA,,1.0,1.0,
1715255,,,,0.0,0.0,
1720185,ja,江戸の町の七不思議,The Seven Wonders of Edo,0.0,0.7143,
1721760,,,,0.0,0.0,
1723487,en,RIPS,,1.0,1.0,
1730762,en,SKIN DEEP,,0.0,0.0,
1733718,en,LETHE,,1.0,1.0,
1738124,,,,0.0,0.0,
17212,en,PATRICK,,1.0,1.0,
26178,en,RAZORBACK,,1.0,1.0,
31232,,,,0.0,0.0,
51248,en,11-11-11,,1.0,1.0,
65599,en,THE WOMAN,,1.0,1.0,
83519,en,WITCHCRAFT,,1.0,1.0,
98084,en,MARABUNTA,,0.0,0.0,
129096,,,,0.0,0.0,
163617,,,,0.0,0.0,
201343,,,,0.0,0.0,
239815,,,,0.0,0.0,
253477,en,TORTURE CHAMBER,,1.0,1.0,
262600,de,OXID,OXIDE,0.0,0.0,
276488,en,LET US PAY,,0.6667,0.6667,
290795,gl,MALIGNO,,1.0,1.0,
312831,en,THE HALLOW,,1.0,1.0,
321738,ko,천동,Cheondong,0.0,1.0,
328963,,,,0.0,0.0,
336048,,,,0.0,0.0,
346364,en,IT,,1.0,1.0,
355156,,,,0.0,0.0,
370311,,,,0.0,0.0,
382290,en,M・Y・F・A・C・E,,0.0,0.0,
391529,qu,JADO,JADO,0.0,0.0,
396818,,,,0.0,0.0,
403654,,,,0.0,0.0,
413951,ja,顔のない男,Man without a face,0.0,0.3333,
423344,zh,魔子　　　　,Mako,0.0,0.0,
434325,,,,0.0,0.0,
446904,,,,0.0,0.0,
450512,zh-TW,午夜怪談,Midnight Monster Talk,0.0,0.25,
453638,,,,0.0,0.0,
464261,ja,天国と地獄,heaven and hell,0.0,1.0,
468496,,,,0.0,0.0,
476855,,,,0.0,0.0,
481125,,,,0.0,0.0,
483608,,,,0.0,0.0,
484563,,,,0.0,0.0,
488930,,,,0.0,0.0,
498062,en,LUZ,,1.0,1.0,
507040,,,,0.0,0.0,
512270,en,Shadow,,1.0,1.0,
515531,,,,0.0,0.0,
521634,,,,0.0,0.0,
526677,,,,0.0,0.0,
529122,,,,0.0,0.0,
530943,,,,0.0,0.0,
539714,,,,0.0,0.0,
546711,,,,0.0,0.0,
552843,,,,0.0,0.0,
557486,,,,0.0,0.0,
565440,,,,0.0,0.0,
566804,,,,0.0,0.0,
574127,,,,0.0,0.0,
582600,,,,0.0,0.0,
588858,,,,0.0,0.0,
595379,,,,0.0,0.0,
604519,,,,0.0,0.0,
609245,,,,0.0,0.0,
616185,zh,松堂珠之阻道之阻,Matsudō Tamara's Obstruction of the Road,0.0,0.3333,
626028,,,,0.0,0.0,
637020,,,,0.0,0.0,
640605,,,,0.0,0.0,
643400,,,,0.0,0.0,
649274,zh,血鳄王,Blood Crocodile King,0.0,0.3333,
655435,en,FEEL,,1.0,1.0,
662065,,,,0.0,0.0,
664530,,,,0.0,0.0,
668462,,,,0.0,0.0,
674853,,,,0.0,0.0,
677431,,,,0.0,0.0,
685826,,,,0.0,0.0,
690127,,,,0.0,0.0,
690583,,,,0.0,0.0,
694435,,,,0.0,0.0,
698649,,,,0.0,0.0,
712286,,,,0.0,0.0,
719384,,,,0.0,0.0,
724789,,,,0.0,0.0,
727251,,,,0.0,0.0,
729630,,,,0.0,0.0,
732945,,,,0.0,0.0,
736189,cy,DWM,DWM,0.0,0.0,
742899,,,,0.0,0.0,
746520,,,,0.0,0.0,
749416,,,,0.0,0.0,
753147,,,,0.0,0.0,
755804,,,,0.0,0.0,
761837,,,,0.0,0.0,
763278,,,,0.0,0.0,
765707,,,,0.0,0.0,
770010,,,,0.0,0.0,
772139,ja,ことがてにはないにちって,"By the way, there is nothing",0.0,0.0,
778190,,,,0.0,0.0,
784115,,,,0.0,0.0,
790252,eu,Eko Eko Azarak,,1.0,1.0,
794424,,,,0.0,0.0,
796284,,,,0.0,0.0,
797659,,,,0.0,0.0,
799600,,,,0.0,0.0,
804330,,,,0.0,0.0,
810760,,,,0.0,0.0,
814951,,,,0.0,0.0,
818793,,,,0.0,0.0,
825691,,,,0.0,0.0,
829361,en,M,,0.0,0.0,
833677,,,,0.0,0.0,
839347,,,,0.0,0.0,
845831,en,HE RANG,,1.0,1.0,
849736,,,,0.0,0.0,
852593,,,,0.0,0.0,
854268,,,,0.0,0.0,
857250,,,,0.0,0.0,
862531,,,,0.0,0.0,
871836,,,,0.0,0.0,
877255,zh,大鲨鱼,Big shark,0.0,1.0,
879165,,,,0.0,0.0,
882791,,,,0.0,0.0,
889839,en,RAGTIME,,1.0,1.0,
895499,,,,0.0,0.0,
900274,,,,0.0,0.0,
911700,zh-TW,新学樂の雲雷,The Clouds of Modern Music,0.0,0.0,
918621,en,LET'S STOP AT THE MORGUE,,1.0,1.0,
928397,,,,0.0,0.0,
932481,,,,0.0,0.0,
935076,ja,マリア,Maria,0.0,0.3333,
939823,,,,0.0,0.0,
942596,en,MOLAR,,1.0,1.0,
946563,,,,0.0,0.0,
951269,,,,0.0,0.0,
955242,,,,0.0,0.0,
959993,,,,0.0,0.0,
965982,,,,0.0,0.0,
968127,,,,0.0,0.0,
974720,,,,0.0,0.0,
977634,,,,0.0,0.0,
977653,,,,0.0,0.0,
983280,,,,0.0,0.0,
986615,,,,0.0,0.0,
993921,,,,0.0,0.0,
996587,,,,0.0,0.0,
1003992,,,,0.0,0.0,
1012220,en,THREE KINGS,,1.0,1.0,
1015416,,,,0.0,0.0,
1019996,,,,0.0,0.0,
1023262,,,,0.0,0.0,
1028623,,,,0.0,0.0,
1032152,,,,0.0,0.0,
1039801,,,,0.0,0.0,
1043848,,,,0.0,0.0,
1048232,,,,0.0,0.0,
1052849,,,,0.0,0.0,
1056861,,,,0.0,0.0,
1065769,,,,0.0,0.0,
1073917,,,,0.0,0.0,
1076692,,,,0.0,0.0,
1078474,,,,0.0,0.0,
1081790,,,,0.0,0.0,
1085079,,,,0.0,0.0,
1089838,,,,0.0,0.0,
1092348,,,,0.0,0.0,
1095565,fi,Maataraani Mounamidhi,,1.0,1.0,
1099694,,,,0.0,0.0,
1103830,,,,0.0,0.0,
1108784,,,,0.0,0.0,
1113072,,,,0.0,0.0,
1117099,,,,0.0,0.0,
1120011,tl,Namo Bhootatma,,1.0,1.0,
1122220,en,9 24 27,,0.0,0.0,
1127143,en,MAMA,,1.0,1.0,
1136508,,,,0.0,0.0,
1141891,ja,血の家,House of Blood,0.0,0.5,
1145846,,,,0.0,0.0,
1147586,,,,0.0,0.0,
1151565,,,,0.0,0.0,
1154187,,,,0.0,0.0,
1161738,,,,0.0,0.0,
1165927,,,,0.0,0.0,
1170057,,,,0.0,0.0,
1172571,,,,0.0,0.0,
1173781,zh,车下的创伤,Trauma under the car,0.0,1.0,
1177462,,,,0.0,0.0,
1179996,bn,চুরাচুরি,burglary,0.0,0.0,
1182750,,,,0.0,0.0,
1187964,,,,0.0,0.0,
1192386,,,,0.0,0.0,
1198870,,,,0.0,0.0,
1199661,en,EXCLUSION,,0.0,0.0,
1202100,zh-TW,呪術廻戦,Taekwondo,0.0,0.0,
1205694,,,,0.0,0.0,
1209994,,,,0.0,0.0,
1216059,,,,0.0,0.0,
1221066,,,,0.0,0.0,
1225067,,,,0.0,0.0,
1229906,,,,0.0,0.0,
1231764,en,STASH,,1.0,1.0,
1236761,,,,0.0,0.0,
1240711,,,,0.0,0.0,
1243879,,,,0.0,0.0,
1246777,,,,0.0,0.0,
1251427,mg,ida,,0.0,0.0,An error occurred (UnsupportedLanguagePairException) when calling the TranslateText operation: Unsupported language pair: mg to en.
1259442,,,,0.0,0.0,
1261861,,,,0.0,0.0,
1265611,,,,0.0,0.0,
1268401,ja,心霊ドキュメンタリー 絶対に見てはいけない!,You should never watch a psychic documentary!,0.0,0.375,
1272966,,,,0.0,0.0,
1280081,,,,0.0,0.0,
1281920,,,,0.0,0.0,
1285732,,,,0.0,0.0,
1288629,,,,0.0,0.0,
1291966,en,Broadcast Prohibited VTR,,0.2,0.2,
1295750,zh-TW,新星曜鬼語電風通理社の学校七奇語第3卷,The Seven Wonders of the School of the New Star Obsession and Ghostbusters Volume 3,0.0,0.5,
1299043,,,,0.0,0.0,
1301196,,,,0.0,0.0,
1305606,,,,0.0,0.0,
1308084,,,,0.0,0.0,
1309905,,,,0.0,0.0,
1313326,,,,0.0,0.0,
1316590,,,,0.0,0.0,
1317480,,,,0.0,0.0,
1319195,ja,蝶の夢,A butterfly's dream,0.0,0.0,
1321044,en,"the title text you actually see on the poster, or empty if none",,0.1667,0.1667,
1321224,,,,0.0,0.0,
1324236,es,IBR A X TON,IBR TO X TON,0.0,0.0,
1330099,,,,0.0,0.0,
1339336,en,A NIGHT,,0.3333,0.3333,
1341660,,,,0.0,0.0,
1355282,et,Ade Raaga Ade Haadu,,1.0,1.0,
1359373,,,,0.0,0.0,
1363600,,,,0.0,0.0,
1366746,,,,0.0,0.0,
1371850,,,,0.0,0.0,
1373402,en,SILENCE UNSEEN,,1.0,1.0,
1376445,,,,0.0,0.0,
1379557,en,SPIDAL,,1.0,1.0,
1380165,zh-TW,四谷怪談,Yotanya Freak Talk,0.0,0.0,
1383207,,,,0.0,0.0,
1388434,,,,0.0,0.0,
1391118,en,TRAUMA,,1.0,1.0,
1395031,,,,0.0,0.0,
1396619,,,,0.0,0.0,
1401376,,,,0.0,0.0,
1411606,,,,0.0,0.0,
1416036,,,,0.0,0.0,
1422521,,,,0.0,0.0,
1428948,,,,0.0,0.0,
1433723,,,,0.0,0.0,
1436194,en,RUNAWAY VALLEY,,1.0,1.0,
1441305,,,,0.0,0.0,
1450635,,,,0.0,0.0,
1456954,,,,0.0,0.0,
1458602,,,,0.0,0.0,
1464025,,,,0.0,0.0,
1468351,,,,0.0,0.0,
1475703,,,,0.0,0.0,
1481010,,,,0.0,0.0,
1484731,en,BLOOD STAB,,1.0,1.0,
1489597,,,,0.0,0.0,
1494605,,,,0.0,0.0,
1497793,,,,0.0,0.0,
1503832,,,,0.0,0.0,
1505379,,,,0.0,0.0,
1509197,en,T,,0.0,0.0,
1512747,,,,0.0,0.0,
1517731,,,,0.0,0.0,
1523101,ja,大全教地のコース,Courses in Daizen Kyōji,0.0,0.0,
1531505,,,,0.0,0.0,
1537182,,,,0.0,0.0,
1542160,,,,0.0,0.0,
1545191,zh,邻居,neighbour,0.0,0.0,
1547725,,,,0.0,0.0,
1549019,en,Evil Night,,1.0,1.0,
1552169,,,,0.0,0.0,
1557568,,,,0.0,0.0,
1562012,en,inosculate,,1.0,1.0,
1565546,,,,0.0,0.0,
1569885,,,,0.0,0.0,
1573129,,,,0.0,0.0,
1575410,,,,0.0,0.0,
1580458,,,,0.0,0.0,
1585710,,,,0.0,0.0,
1590787,,,,0.0,0.0,
1594719,,,,0.0,0.0,
1598989,,,,0.0,0.0,
1602715,,,,0.0,0.0,
1605027,ta,பத்திரகாளி,Journalist,0.0,0.0,
1609975,,,,0.0,0.0,
1613258,,,,0.0,0.0,
1618858,ms,NMB 48,NMB 48,0.0,0.0,
1623425,,,,0.0,0.0,
1630588,,,,0.0,0.0,
1632231,,,,0.0,0.0,
1636639,,,,0.0,0.0,
1640184,,,,0.0,0.0,
1646001,,,,0.0,0.0,
1649727,,,,0.0,0.0,
1654701,,,,0.0,0.0,
1658844,,,,0.0,0.0,
1661471,,,,0.0,0.0,
1665138,,,,0.0,0.0,
1668322,,,,0.0,0.0,
1675356,,,,0.0,0.0,
1680059,,,,0.0,0.0,
1687144,lt,SKOTOS,,1.0,1.0,
1690560,,,,0.0,0.0,
1695900,en,The Charybdis,,1.0,1.0,
1700161,,,,0.0,0.0,
1703248,,,,0.0,0.0,
1707748,,,,0.0,0.0,
1712042,,,,0.0,0.0,
1715853,,,,0.0,0.0,
1720656,,,,0.0,0.0,
1722077,,,,0.0,0.0,
1723640,,,,0.0,0.0,
1730952,,,,0.0,0.0,
1734682,,,,0.0,0.0,
1739209,en,ROTTEN,,1.0,1.0,
17796,en,FREAKED,,1.0,1.0,
26198,en,the keep,,1.0,1.0,
35040,cy,CROG,HANG UP,0.0,0.0,
53122,en,Chandramukhi,,1.0,1.0,
66315,en,Aayiram Jenmangal,,1.0,1.0,
85198,en,Frightmare,,1.0,1.0,
99263,sv,SCHIZOPHORENIAC,SCHIZOPHORENIAC,0.0,0.0,
129465,en,HELLS,,1.0,1.0,
166201,en,BOG,,1.0,1.0,
203009,en,BLACKWOOD EVIL,,1.0,1.0,
240157,en,devadoothan,,1.0,1.0,
254250,,,,0.0,0.0,
262872,en,COYOTE,,1.0,1.0,
276748,,,,0.0,0.0,
297160,en,XX,,1.0,1.0,
314364,en,sakthi,,1.0,1.0,
322055,,,,0.0,0.0,
329134,en,massu,,0.3333,0.3333,
336766,es,la leyenda de espantapajaros,The Legend of Scarecrow,0.0,1.0,
346986,,,,0.0,0.0,
361554,,,,0.0,0.0,
370808,,,,0.0,0.0,
383338,,,,0.0,0.0,
392193,,,,0.0,0.0,
398768,ja,白い服 腹切り,White clothes cut in the stomach,0.0,0.3333,
406269,,,,0.0,0.0,
415175,,,,0.0,0.0,
423870,en,Empire of Madness 2,,1.0,1.0,
437265,,,,0.0,0.0,
447385,,,,0.0,0.0,
450515,zh-TW,夜半歌聲,Midnight Singing,0.0,0.0,
457781,,,,0.0,0.0,
464879,en,CABIN28,,0.0,0.0,
469867,,,,0.0,0.0,
478149,zh,牙狼,Garo,0.0,0.25,
481726,,,,0.0,0.0,
483940,,,,0.0,0.0,
484627,,,,0.0,0.0,
490870,,,,0.0,0.0,
498580,en,Kanchana 3,,1.0,1.0,
507489,,,,0.0,0.0,
513372,es,HOAX,,1.0,1.0,
515627,,,,0.0,0.0,
522650,,,,0.0,0.0,
526783,zh,我不吃若我如何刻息,If I don't eat it if I take a break,0.0,0.0,
529139,,,,0.0,0.0,
531502,,,,0.0,0.0,
540306,,,,0.0,0.0,
547034,en,Vellinakshatram,,1.0,1.0,
553054,,,,0.0,0.0,
557508,,,,0.0,0.0,
565441,,,,0.0,0.0,
567667,,,,0.0,0.0,
574790,,,,0.0,0.0,
582892,,,,0.0,0.0,
589635,,,,0.0,0.0,
597502,,,,0.0,0.0,
605635,,,,0.0,0.0,
609302,,,,0.0,0.0,
616347,,,,0.0,0.0,
626229,,,,0.0,0.0,
638210,ja,彼女、お借りします,I'll borrow her,0.0,0.0,
641588,,,,0.0,0.0,
643889,,,,0.0,0.0,
650248,en,Nycto,,1.0,1.0,
656147,,,,0.0,0.0,
662109,,,,0.0,0.0,
664748,,,,0.0,0.0,
669974,,,,0.0,0.0,
674943,,,,0.0,0.0,
678278,,,,0.0,0.0,
686086,,,,0.0,0.0,
690128,,,,0.0,0.0,
690658,,,,0.0,0.0,
694439,,,,0.0,0.0,
698826,,,,0.0,0.0,
713504,en,Blind Date,,1.0,1.0,
719686,,,,0.0,0.0,
724919,,,,0.0,0.0,
728218,,,,0.0,0.0,
729631,,,,0.0,0.0,
733126,,,,0.0,0.0,
736369,,,,0.0,0.0,
742948,de,Piecesofme,Piecesofme,0.0,0.0,
746661,,,,0.0,0.0,
749992,,,,0.0,0.0,
753158,,,,0.0,0.0,
756158,,,,0.0,0.0,
761953,,,,0.0,0.0,
763302,,,,0.0,0.0,
765878,,,,0.0,0.0,
770382,en,3 AM,,1.0,1.0,
772312,,,,0.0,0.0,
778521,ja,デビルクンのフィーラーード!!,Devilkun's Feelard!!,0.0,0.0,
785097,,,,0.0,0.0,
790257,zh-TW,恐怖新聞,Horror News,0.0,1.0,
794630,,,,0.0,0.0,
796400,,,,0.0,0.0,
797924,,,,0.0,0.0,
799943,,,,0.0,0.0,
805201,,,,0.0,0.0,
810896,,,,0.0,0.0,
815279,,,,0.0,0.0,
819401,,,,0.0,0.0,
825893,,,,0.0,0.0,
829674,,,,0.0,0.0,
835786,zh,巨蛛,Giant Spider,0.0,1.0,
840603,,,,0.0,0.0,
846867,en,MAD GOD,,1.0,1.0,
849774,,,,0.0,0.0,
852783,,,,0.0,0.0,
854328,ja,魔試親片の悉りの合行のくるのくる,Magical Test: Kuru no Kuru: Katana no Shitsutsugō,0.0,0.0,
857504,,,,0.0,0.0,
863171,fr,TIXIE,,1.0,1.0,
872980,,,,0.0,0.0,
877600,ta,சிண்ட்ரெலா,Cinderella,0.0,1.0,
879339,,,,0.0,0.0,
882965,,,,0.0,0.0,
889850,,,,0.0,0.0,
896161,,,,0.0,0.0,
901553,,,,0.0,0.0,
911708,ja,子光のダィービッド,Child Hikaru's David,0.0,0.3333,
921935,en,Ballabhpurer Roopkotha,,1.0,1.0,
928782,,,,0.0,0.0,
932598,,,,0.0,0.0,
935097,,,,0.0,0.0,
939839,,,,0.0,0.0,
942888,,,,0.0,0.0,
947043,,,,0.0,0.0,
951980,,,,0.0,0.0,
955293,,,,0.0,0.0,
960424,,,,0.0,0.0,
966560,,,,0.0,0.0,
968202,,,,0.0,0.0,
974733,,,,0.0,0.0,
977635,,,,0.0,0.0,
977654,,,,0.0,0.0,
983471,,,,0.0,0.0,
987324,,,,0.0,0.0,
994082,,,,0.0,0.0,
996747,,,,0.0,0.0,
1004662,,,,0.0,0.0,
1012410,en,Teenage Ghost Girl,,1.0,1.0,
1015505,,,,0.0,0.0,
1019999,,,,0.0,0.0,
1023716,,,,0.0,0.0,
1028653,,,,0.0,0.0,
1033095,,,,0.0,0.0,
1039898,,,,0.0,0.0,
1044115,zh-TW,驅魔錄2,Exorcism 2,0.0,0.3333,
1048512,,,,0.0,0.0,
1052857,,,,0.0,0.0,
1057228,es,Y,AND,0.0,0.0,
1065934,,,,0.0,0.0,
1074141,zh,花镜风月之鬼影,Kagami: The Ghost of Fugetsu,0.0,0.2222,
1077097,,,,0.0,0.0,
1078479,,,,0.0,0.0,
1082344,,,,0.0,0.0,
1085386,,,,0.0,0.0,
1089959,,,,0.0,0.0,
1092519,,,,0.0,0.0,
1096076,en,FISHPISS,,0.0,0.0,
1099767,,,,0.0,0.0,
1103867,,,,0.0,0.0,
1108895,,,,0.0,0.0,
1113573,,,,0.0,0.0,
1117424,,,,0.0,0.0,
1120062,,,,0.0,0.0,
1123503,en,BIG MILK,,1.0,1.0,
1127560,ja,八つ墓村,Eight Graves Village,0.0,0.0,
1137251,en,GORE,,1.0,1.0,
1141993,en,REPR EVE,,0.0,0.0,
1145880,,,,0.0,0.0,
1148524,,,,0.0,0.0,
1151593,,,,0.0,0.0,
1155301,,,,0.0,0.0,
1162056,,,,0.0,0.0,
1166109,ja,なまでこわすぎ!,what a scare!,0.0,0.0,
1170797,,,,0.0,0.0,
1172678,,,,0.0,0.0,
1173833,zh,蛇与情侣,Snakes and couples,0.0,0.25,
1178529,ja,絶叫怨霊 体感 肝試し,Scream Reirei: Experience the Liver Test,0.0,0.0,
1180354,th,พันธุ์ทอง,Gold varieties,0.0,0.0,
1182752,,,,0.0,0.0,
1189043,,,,0.0,0.0,
1192652,ja,こわいおとぎばなし,scary fairy tale,0.0,0.5,
1198873,,,,0.0,0.0,
1200167,,,,0.0,0.0,
1202913,en,INSOMNIA,,1.0,1.0,
1206152,,,,0.0,0.0,
1210047,en,Aranam,,1.0,1.0,
1217141,,,,0.0,0.0,
1221574,,,,0.0,0.0,
1226341,ja,怪談新耳袋 殴り込み!劇場版 東海道編,Ghost Story: New Earbag Strike! Tokaido: The Movie,0.0,0.0,
1230719,,,,0.0,0.0,
1232099,,,,0.0,0.0,
1236998,ja,都市伝説 恐怖の真相 外科医が語らない手術室の怖い話,"Urban legends, the truth of fear, scary stories about operating rooms that surgeons don't tell",0.0,0.4545,
1240814,,,,0.0,0.0,
1244017,en,BUG,,1.0,1.0,
1247181,,,,0.0,0.0,
1252768,pt,quando o sangue flui,When does the blood flow,0.0,0.75,
1259973,,,,0.0,0.0,
1262456,,,,0.0,0.0,
1265651,,,,0.0,0.0,
1269413,ja,地獄番町 おやこ星,Jigokubancho Oyakohoshi,0.0,0.0,
1274134,en,I Live Here Now,,1.0,1.0,
1280215,,,,0.0,0.0,
1282069,,,,0.0,0.0,
1287025,,,,0.0,0.0,
1289721,,,,0.0,0.0,
1292442,,,,0.0,0.0,
1295758,,,,0.0,0.0,
1300054,eo,valo valo,,1.0,1.0,
1301498,en,4:30,,1.0,1.0,
1305630,,,,0.0,0.0,
1308238,,,,0.0,0.0,
1310396,,,,0.0,0.0,
1313863,,,,0.0,0.0,
1316620,,,,0.0,0.0,
1317890,,,,0.0,0.0,
1319818,ja,悪霊の午後,Afternoon of Evil Spirits,0.0,0.8,
1321049,,,,0.0,0.0,
1321236,,,,0.0,0.0,
1324818,,,,0.0,0.0,
1330573,,,,0.0,0.0,
1339480,,,,0.0,0.0,
1346557,,,,0.0,0.0,
1355307,,,,0.0,0.0,
1359914,,,,0.0,0.0,
1363688,,,,0.0,0.0,
1367277,,,,0.0,0.0,
1372620,,,,0.0,0.0,
1373749,,,,0.0,0.0,
1376681,,,,0.0,0.0,
1379699,,,,0.0,0.0,
1380585,,,,0.0,0.0,
1383323,it,Gennaro,,1.0,1.0,
1388513,,,,0.0,0.0,
1393564,,,,0.0,0.0,
1395037,,,,0.0,0.0,
1397155,,,,0.0,0.0,
1401722,,,,0.0,0.0,
1411616,,,,0.0,0.0,
1416196,,,,0.0,0.0,
1422592,,,,0.0,0.0,
1430915,hr,QIJE,,1.0,1.0,
1433843,da,Sodom Akne,,1.0,1.0,
1436243,en,SPOOKSLAYERS,,1.0,1.0,
1441945,,,,0.0,0.0,
1451499,en,BAD JEW,,1.0,1.0,
1457403,en,TOUCAN,,1.0,1.0,
1459576,,,,0.0,0.0,
1464438,,,,0.0,0.0,
1468451,,,,0.0,0.0,
1475831,,,,0.0,0.0,
1481630,,,,0.0,0.0,
1485535,,,,0.0,0.0,
1489860,en,HOMEMADE GATORADE,,1.0,1.0,
1494779,,,,0.0,0.0,
1498858,,,,0.0,0.0,
1504291,,,,0.0,0.0,
1505977,,,,0.0,0.0,
1510207,is,VEX0,VEX0,0.0,0.0,
1512881,en,PARASOMNIA,,1.0,1.0,
1518779,,,,0.0,0.0,
1525341,,,,0.0,0.0,
1532737,,,,0.0,0.0,
1538195,,,,0.0,0.0,
1542478,,,,0.0,0.0,
1545266,,,,0.0,0.0,
1547879,it,INSETTICIDA,,1.0,1.0,
1549709,id,PEE NAK,,1.0,1.0,
1553167,,,,0.0,0.0,
1558100,en,ENEMY,,1.0,1.0,
1562272,,,,0.0,0.0,
1567014,,,,0.0,0.0,
1570005,,,,0.0,0.0,
1573785,,,,0.0,0.0,
1575519,en,homewreck/homesick/homegrown,,1.0,1.0,
1580472,,,,0.0,0.0,
1586002,he,אשמתי,My fault,0.0,1.0,
1591621,,,,0.0,0.0,
1595706,en,AN ITCH TO SCRATCH,,1.0,1.0,
1599018,zh,太平镇奇述,The Mysteries of Taiping,0.0,0.25,
1603066,ja,禅人村の幽霊祭り,Zen Village Ghost Festival,0.0,0.6,
1605028,,,,0.0,0.0,
1610201,,,,0.0,0.0,
1614906,,,,0.0,0.0,
1619416,,,,0.0,0.0,
1623427,,,,0.0,0.0,
1630590,,,,0.0,0.0,
1632504,zh,贴贴变更的海场,Seaside that has been posted and changed,0.0,0.0,
1638328,,,,0.0,0.0,
1641251,en,ghoststory,,1.0,1.0,
1646124,en,TIGER'S RAMPAGE,,1.0,1.0,
1650124,,,,0.0,0.0,
1655042,ja,学校の幽霊,School ghosts,0.0,0.0,
1659025,,,,0.0,0.0,
1662026,,,,0.0,0.0,
1665195,,,,0.0,0.0,
1668381,,,,0.0,0.0,
1676124,,,,0.0,0.0,
1681219,,,,0.0,0.0,
1687266,,,,0.0,0.0,
1691666,,,,0.0,0.0,
1696454,,,,0.0,0.0,
1700162,,,,0.0,0.0,
1703686,fr,Mauviette,,1.0,1.0,
1707927,ml,ആാഹലാദമ,Ahaladama,0.0,0.0,
1712409,,,,0.0,0.0,
1715864,,,,0.0,0.0,
1720774,,,,0.0,0.0,
1722176,,,,0.0,0.0,
1723985,,,,0.0,0.0,
1731223,,,,0.0,0.0,
1734939,,,,0.0,0.0,
1739615,,,,0.0,0.0,
17874,de,LASERPLUST,LASERPLUST,0.0,0.0,
26587,en,Dread,,1.0,1.0,
